26.244,1901,1,SGP,,
26.6745,1901,2,SGP,,
27.0271,1901,3,SGP,,
27.3305,1901,4,SGP,,
27.5745,1901,5,SGP,,
27.2711,1901,6,SGP,,
26.9338,1901,7,SGP,,
26.9694,1901,8,SGP,,
26.9694,1901,9,SGP,,
27.0474,1901,10,SGP,,
26.7457,1901,11,SGP,,
26.3355,1901,12,SGP,,
26.2271,1902,1,SGP,,
26.6355,1902,2,SGP,,
27.0271,1902,3,SGP,,
27.3305,1902,4,SGP,,
27.5745,1902,5,SGP,,
27.2881,1902,6,SGP,,
26.9355,1902,7,SGP,,
26.9694,1902,8,SGP,,
26.9694,1902,9,SGP,,
27.0474,1902,10,SGP,,
26.7457,1902,11,SGP,,
26.3677,1902,12,SGP,,
26.2457,1903,1,SGP,,
26.6677,1903,2,SGP,,
27.044,1903,3,SGP,,
27.3474,1903,4,SGP,,
27.5813,1903,5,SGP,,
27.2694,1903,6,SGP,,
26.9338,1903,7,SGP,,
26.9694,1903,8,SGP,,
26.9677,1903,9,SGP,,
27.0474,1903,10,SGP,,
26.7288,1903,11,SGP,,
26.2644,1903,12,SGP,,
26.1728,1904,1,SGP,,
26.6355,1904,2,SGP,,
27.0271,1904,3,SGP,,
27.3237,1904,4,SGP,,
27.5745,1904,5,SGP,,
27.2711,1904,6,SGP,,
26.9338,1904,7,SGP,,
26.9711,1904,8,SGP,,
26.9694,1904,9,SGP,,
27.0491,1904,10,SGP,,
26.7389,1904,11,SGP,,
26.3186,1904,12,SGP,,
26.261,1905,1,SGP,,
26.6915,1905,2,SGP,,
27.0338,1905,3,SGP,,
27.3474,1905,4,SGP,,
27.5745,1905,5,SGP,,
27.2711,1905,6,SGP,,
26.9338,1905,7,SGP,,
26.9864,1905,8,SGP,,
26.9711,1905,9,SGP,,
27.0542,1905,10,SGP,,
26.7474,1905,11,SGP,,
26.4118,1905,12,SGP,,
26.283,1906,1,SGP,,
26.7084,1906,2,SGP,,
27.044,1906,3,SGP,,
27.3644,1906,4,SGP,,
27.6067,1906,5,SGP,,
27.2779,1906,6,SGP,,
26.9406,1906,7,SGP,,
26.9864,1906,8,SGP,,
26.9864,1906,9,SGP,,
27.0474,1906,10,SGP,,
26.7389,1906,11,SGP,,
26.3355,1906,12,SGP,,
26.244,1907,1,SGP,,
26.6745,1907,2,SGP,,
27.0203,1907,3,SGP,,
27.3305,1907,4,SGP,,
27.5745,1907,5,SGP,,
27.2711,1907,6,SGP,,
26.9338,1907,7,SGP,,
26.9694,1907,8,SGP,,
26.9694,1907,9,SGP,,
27.0474,1907,10,SGP,,
26.7457,1907,11,SGP,,
26.3016,1907,12,SGP,,
26.244,1908,1,SGP,,
26.6745,1908,2,SGP,,
27.0271,1908,3,SGP,,
27.3305,1908,4,SGP,,
27.5745,1908,5,SGP,,
27.2711,1908,6,SGP,,
26.9338,1908,7,SGP,,
26.9694,1908,8,SGP,,
26.9694,1908,9,SGP,,
27.0474,1908,10,SGP,,
26.7135,1908,11,SGP,,
26.3355,1908,12,SGP,,
26.244,1909,1,SGP,,
26.6745,1909,2,SGP,,
27.0271,1909,3,SGP,,
27.3305,1909,4,SGP,,
27.5745,1909,5,SGP,,
27.2711,1909,6,SGP,,
26.9338,1909,7,SGP,,
26.9694,1909,8,SGP,,
26.9694,1909,9,SGP,,
27.0491,1909,10,SGP,,
26.7288,1909,11,SGP,,
26.3186,1909,12,SGP,,
26.2457,1910,1,SGP,,
26.6576,1910,2,SGP,,
27.0101,1910,3,SGP,,
27.3305,1910,4,SGP,,
27.5745,1910,5,SGP,,
27.2711,1910,6,SGP,,
26.9338,1910,7,SGP,,
26.9694,1910,8,SGP,,
26.9694,1910,9,SGP,,
27.0474,1910,10,SGP,,
26.7457,1910,11,SGP,,
26.3033,1910,12,SGP,,
26.444,1911,1,SGP,,
27.6169,1911,2,SGP,,
27.6152,1911,3,SGP,,
28.0135,1911,4,SGP,,
27.9745,1911,5,SGP,,
28.0542,1911,6,SGP,,
28.1745,1911,7,SGP,,
27.3694,1911,8,SGP,,
