16.4586,1901,1,QAT,,
18.1306,1901,2,QAT,,
22.4373,1901,3,QAT,,
27.061,1901,4,QAT,,
32.3597,1901,5,QAT,,
34.2648,1901,6,QAT,,
35.8024,1901,7,QAT,,
35.1209,1901,8,QAT,,
33.6391,1901,9,QAT,,
29.3461,1901,10,QAT,,
24.2909,1901,11,QAT,,
20.0894,1901,12,QAT,,
17.5939,1902,1,QAT,,
18.9613,1902,2,QAT,,
23.4449,1902,3,QAT,,
27.0053,1902,4,QAT,,
31.1333,1902,5,QAT,,
33.815,1902,6,QAT,,
34.3787,1902,7,QAT,,
34.2132,1902,8,QAT,,
32.4877,1902,9,QAT,,
28.0998,1902,10,QAT,,
21.6949,1902,11,QAT,,
16.6066,1902,12,QAT,,
15.7186,1903,1,QAT,,
16.4989,1903,2,QAT,,
20.497,1903,3,QAT,,
24.5362,1903,4,QAT,,
31.1376,1903,5,QAT,,
33.982,1903,6,QAT,,
34.3706,1903,7,QAT,,
35.5901,1903,8,QAT,,
32.4606,1903,9,QAT,,
27.2725,1903,10,QAT,,
21.488,1903,11,QAT,,
17.4113,1903,12,QAT,,
16.957,1904,1,QAT,,
17.3259,1904,2,QAT,,
20.7771,1904,3,QAT,,
24.9992,1904,4,QAT,,
29.7704,1904,5,QAT,,
32.9941,1904,6,QAT,,
34.8068,1904,7,QAT,,
34.3025,1904,8,QAT,,
31.5732,1904,9,QAT,,
27.74,1904,10,QAT,,
24.0864,1904,11,QAT,,
18.3418,1904,12,QAT,,
15.5732,1905,1,QAT,,
16.7598,1905,2,QAT,,
20.3127,1905,3,QAT,,
25.9881,1905,4,QAT,,
30.5857,1905,5,QAT,,
33.5381,1905,6,QAT,,
34.8178,1905,7,QAT,,
34.8223,1905,8,QAT,,
32.2911,1905,9,QAT,,
29.012,1905,10,QAT,,
23.3612,1905,11,QAT,,
18.0674,1905,12,QAT,,
15.7473,1906,1,QAT,,
16.8477,1906,2,QAT,,
20.496,1906,3,QAT,,
24.5341,1906,4,QAT,,
31.1574,1906,5,QAT,,
33.091,1906,6,QAT,,
34.6265,1906,7,QAT,,
33.7519,1906,8,QAT,,
31.1043,1906,9,QAT,,
27.9039,1906,10,QAT,,
24.5267,1906,11,QAT,,
19.6147,1906,12,QAT,,
16.2301,1907,1,QAT,,
16.2261,1907,2,QAT,,
20.9653,1907,3,QAT,,
24.7103,1907,4,QAT,,
31.1334,1907,5,QAT,,
33.2609,1907,6,QAT,,
34.6328,1907,7,QAT,,
33.9291,1907,8,QAT,,
31.6481,1907,9,QAT,,
28.3696,1907,10,QAT,,
21.5064,1907,11,QAT,,
17.8672,1907,12,QAT,,
16.3968,1908,1,QAT,,
17.1245,1908,2,QAT,,
21.6157,1908,3,QAT,,
26.6625,1908,4,QAT,,
30.7651,1908,5,QAT,,
34.5648,1908,6,QAT,,
34.5375,1908,7,QAT,,
34.3832,1908,8,QAT,,
32.3815,1908,9,QAT,,
28.099,1908,10,QAT,,
23.4094,1908,11,QAT,,
19.0703,1908,12,QAT,,
16.0207,1909,1,QAT,,
18.8591,1909,2,QAT,,
22.166,1909,3,QAT,,
26.8943,1909,4,QAT,,
31.2062,1909,5,QAT,,
32.995,1909,6,QAT,,
34.8034,1909,7,QAT,,
34.5712,1909,8,QAT,,
31.8148,1909,9,QAT,,
28.0841,1909,10,QAT,,
23.506,1909,11,QAT,,
18.0563,1909,12,QAT,,
15.5791,1910,1,QAT,,
18.032,1910,2,QAT,,
19.7835,1910,3,QAT,,
24.7156,1910,4,QAT,,
30.4066,1910,5,QAT,,
32.4513,1910,6,QAT,,
34.7148,1910,7,QAT,,
34.4895,1910,8,QAT,,
31.6481,1910,9,QAT,,
26.5283,1910,10,QAT,,
22.5101,1910,11,QAT,,
17.2433,1910,12,QAT,,
13.4713,1911,1,QAT,,
15.4907,1911,2,QAT,,
19.1121,1911,3,QAT,,
24.6227,1911,4,QAT,,
29.949,1911,5,QAT,,
32.2728,1911,6,QAT,,
34.4336,1911,7,QAT,,
33.6535,1911,8,QAT,,
30.7438,1911,9,QAT,,
27.0948,1911,10,QAT,,
22.4154,1911,11,QAT,,
19.2712,1911,12,QAT,,
15.8595,1912,1,QAT,,
17.2348,1912,2,QAT,,
21.0455,1912,3,QAT,,
25.0926,1912,4,QAT,,
29.9437,1912,5,QAT,,
34.2682,1912,6,QAT,,
34.3552,1912,7,QAT,,
33.3731,1912,8,QAT,,
31.2882,1912,9,QAT,,
27.1819,1912,10,QAT,,
23.4968,1912,11,QAT,,
17.958,1912,12,QAT,,
16.1441,1913,1,QAT,,
16.2245,1913,2,QAT,,
19.3046,1913,3,QAT,,
26.3582,1913,4,QAT,,
31.2958,1913,5,QAT,,
32.7253,1913,6,QAT,,
